timestamp,machine_effect,supply_effect,changeover_effect,order_effect,congestion_effect,state_driver_effect,irreducible_noise,production_execution_error
2026-01-02 10:00:00,-0.08746038154810654,0.16265916321001517,-1.2,0.060587755583292435,-0.3060248495837008,-1.3702383123384998,0.08244328491150839,-1.5549095436566158
2026-01-02 11:00:00,-0.07186631679713851,0.16325284512053817,-0.48,0.08479211510919937,-0.5236391031052022,-0.8274604596726032,-0.025903500126884936,-1.7863096859934575
2026-01-02 12:00:00,-0.08520317825356782,0.13851017201907212,-0.36,0.10406403443874601,-0.6815391606560246,-0.8841681324517743,0.21173077241573263,-1.7442231716321162
2026-01-02 13:00:00,-0.09247196533553836,0.15368536013142498,-1.2,0.0920882035149434,-0.7901867178359346,-1.8368851195251046,0.24541891667008592,-2.6380001058342883
2026-01-02 14:00:00,-0.0689866000356858,0.1558903736888616,-1.2,0.08805650336638404,-0.9075607421373313,-1.9326004651177713,0.1272591859548196,-3.3881413426635247
2026-01-02 15:00:00,-0.06824617246029607,0.15985203747470833,-0.48,0.06174770202161828,-0.9591749161082609,-1.2858213490722303,-0.3624691125556782,-3.6811752672260227
2026-01-02 16:00:00,-0.09406100152679642,0.18286171143181218,-1.2,0.05026097195084267,-0.9910919747545129,-2.0520302928986545,-0.07774781488054794,-4.338483268114816
2026-01-02 17:00:00,-0.10888406837642561,0.21962690933110451,-0.48,0.035435966509022476,-0.9841335371325517,-1.3179547296688503,-0.27337356055099665,-4.194418251088737
2026-01-02 18:00:00,-0.12069074994926843,0.21413898285228594,-1.2,0.021992054556705276,-0.9631794757515406,-2.0477391882918177,-0.3722979282305429,-4.936688067175602
2026-01-02 19:00:00,-0.0720816681194183,0.17574132051332025,-1.2,0.02763710943710118,-0.750272489573618,-1.8189757277426146,0.1748457565448139,-4.606142811503162
2026-01-02 20:00:00,-0.06415484053570619,0.15709155788676188,-1.2,0.011607353717301816,-0.6107023062745349,-1.7061582352061775,-0.13706270472126764,-4.606906626829342
2026-01-02 21:00:00,-0.08813626848743117,0.09574826090085242,-0.48,-0.004158621768899862,-0.5054795100280003,-0.9820261393834788,0.30658564555931017,-3.4395844699217735
2026-01-02 22:00:00,-0.0930481980637834,0.05242779464068659,-0.0,0.013072715414014002,-0.42949605899091303,-0.45704374699999584,0.36366462782088177,-2.157129801132178
2026-01-02 23:00:00,-0.06104706321744735,0.039516350397953204,-0.0,-0.005152632655081701,-0.3638509911702737,-0.39053433664484954,0.22737859090475643,-1.4574336264193999
2026-01-03 00:00:00,-4.037594353611951e-05,0.030298359298814415,-0.36,-0.023839649826134568,-0.3350227902234244,-0.6886044566942806,-0.04132205240807509,-1.6043866849539956
2026-01-03 01:00:00,-0.03201330986442019,0.09371775124545689,-1.2,-0.01968047767247394,-0.3163711317451214,-1.4743471680365587,0.5448286828688108,-1.8921504961401454
2026-01-03 02:00:00,-0.0,0.0931398592710978,-1.2,-0.024936858316628396,-0.25637411286096035,-1.3881711119064906,0.25163993025528986,-2.271821479335288
2026-01-03 03:00:00,-0.0,0.15634127914242102,-1.2,-0.039827410555440035,-0.272788242903069,-1.3562743743160879,0.6255232022220981,-2.0938440596951624
2026-01-03 04:00:00,-0.0,0.18258683349980143,-1.2,-0.03867896189565628,-0.22238747597435182,-1.2784796043702065,0.07909071388983359,-2.45569532629747
2026-01-03 05:00:00,-0.0,0.153440027815404,-0.48,-0.021785425808445336,-0.22976997112208267,-0.578115369115124,-0.45019190313790297,-2.5017244680315085
2026-01-03 06:00:00,-0.0,0.16513582497494506,-0.36,-0.01310039642052896,-0.19939097844115483,-0.4073555498867387,-0.003739437744537277,-1.912129668450181
2026-01-03 07:00:00,-0.0,0.1656793168628088,-1.2,-0.018794562382160762,-0.2234776094663033,-1.2765928549856553,0.25085463508650924,-2.173016020969255
2026-01-03 08:00:00,-0.0,0.19152272660477498,-1.2,-0.02404737028858489,-0.19814322796017586,-1.2306678716439856,0.18602399836076672,-2.348453485864772
2026-01-03 09:00:00,-0.0,0.1919269086392953,-0.48,-0.031252812443314626,-0.22148081164352879,-0.5408067154475481,0.3909955799167382,-1.5588832270496733
2026-01-03 10:00:00,-0.0,0.17796070414446152,-1.2,-0.03241460406307212,-0.24057236026386172,-1.2950262601824722,0.4132845875129791,-1.817071608899297
2026-01-03 11:00:00,-0.0,0.15171389569081561,-0.48,-0.04435421567873904,-0.1951914947755097,-0.5678318147634331,-0.07661389837811207,-1.7346886784811235
2026-01-03 12:00:00,-0.0,0.1968524436103567,-0.0,-0.056298164053474486,-0.27831209419947567,-0.13775781464259346,-0.4377764783796166,-1.616347500110884
2026-01-03 13:00:00,-0.0,0.1516865890939969,-0.0,-0.06353851641384184,-0.28561720969375437,-0.1974691370135993,0.7988214989995704,-0.3684561380805592
2026-01-03 14:00:00,-0.0,0.15862032269791837,-0.36,-0.08173880205780382,-0.25079175246679697,-0.5339102318266824,0.36312197998382884,-0.3918619346911891
2026-01-03 15:00:00,-0.0,0.18979333230702733,-1.2,-0.09116423537239415,-0.2492244783751468,-1.3505953814405134,0.38244444805137456,-1.2032680942038523
2026-01-03 16:00:00,-0.0,0.20767114455595992,-1.2,-0.08346129721528756,-0.2697712941746999,-1.3455614468340276,0.1416188595208932,-1.9259034438354459
2026-01-03 17:00:00,-0.0,0.20890106165304378,-0.48,-0.09277239250077357,-0.23341017955754292,-0.5972815104052727,-0.02228101090456453,-1.7751045876111047
2026-01-03 18:00:00,-0.0,0.19186717768667694,-0.0,-0.07717112549825839,-0.24723824749660536,-0.1325421953081868,0.939676286476103,-0.2579286613987466
2026-01-03 19:00:00,-0.0,0.21622069201028737,-0.0,-0.0264375012077116,-0.22714090639435414,-0.03735771559177836,-0.29140130828841404,-0.48351622071944034
2026-01-03 20:00:00,-0.0,0.24510210381904096,-0.0,0.02956470675895939,-0.20637007357550263,0.06829673700249772,-0.137661849273835,-0.3594748447030015
2026-01-03 21:00:00,-0.0,0.26331888396066283,-0.36,0.06714513817101919,-0.155962345831477,-0.18549832369979496,0.15366175269885585,-0.24752147782274003
2026-01-03 22:00:00,-0.0,0.25055194183224005,-1.2,0.09612086539469744,-0.2074214420970849,-1.0607486348701474,0.14724098788445067,-1.0620205336793407
2026-01-03 23:00:00,-0.0,0.2067501980987666,-1.2,0.11508044012221186,-0.2203648520308995,-1.098534213809921,-0.2776722730153872,-2.0134188070329126
2026-01-04 00:00:00,-0.0,0.2093631371004574,-1.2,0.12090770857785038,-0.2258645760789077,-1.0955937304005998,-0.8516981456825046,-3.1553431603028517
2026-01-04 01:00:00,-0.0,0.2177857916782422,-0.48,0.11400629970412512,-0.24394249490967335,-0.392150403527306,-0.5880182167606538,-2.8733745164696707
2026-01-04 02:00:00,-0.0,0.23322665634797823,-1.2,0.11646260658890828,-0.2548436384767052,-1.1051543755398185,-0.0634071856094368,-2.8925862710310577
2026-01-04 03:00:00,-0.0,0.22966123530913074,-0.48,0.1122697631328129,-0.2328440626805836,-0.37091306423863996,-0.019499007247957913,-2.1259638341052325
2026-01-04 04:00:00,-0.0,0.2211904395121772,-0.36,0.12276631453034881,-0.26848500957040067,-0.28452825552787464,-0.6001222072067202,-2.160228763197734
2026-01-04 05:00:00,-0.0,0.20921157997112194,-1.2,0.10958226471172328,-0.33226819023374915,-1.2134743455509038,-0.22556145363803062,-2.7351730571075747
2026-01-04 06:00:00,-0.0,0.18835626426482344,-0.48,0.11835983243447057,-0.3413575336628826,-0.5146414369635885,-0.27657646611070114,-2.4323217373388344
2026-01-04 07:00:00,-0.0,0.1515533967335334,-1.2,0.11048907714265055,-0.3475678125769302,-1.2855253387007461,0.026278904719636887,-2.7186394763844097
2026-01-04 08:00:00,-0.0,0.14157401794686242,-0.48,0.11463637832109586,-0.2922725526578693,-0.516062156389911,0.00925786962985212,-2.137987972590705
2026-01-04 09:00:00,-0.0,0.1600615720455798,-1.2,0.12181751746407654,-0.2560765358694581,-1.1741974463598017,-0.20319826334793548,-2.6601884932621602
2026-01-04 10:00:00,-0.0,0.17217152302462524,-0.48,0.11513045709642222,-0.18040529691088525,-0.37310331678983777,-0.16534317741249788,-2.1345595901596317
2026-01-04 11:00:00,-0.0,0.20083598081905274,-0.36,0.12738024802337333,-0.22712442695602336,-0.2589081981135973,-0.15831278028425042,-1.6979567324936264
2026-01-04 12:00:00,-0.000792537534323623,0.21158598027047937,-1.2,0.12050058264803154,-0.25082286727455955,-1.1195288418903722,0.018805629914222414,-2.1194972514723256
2026-01-04 13:00:00,-0.011535550489819135,0.2175748371478251,-1.2,0.1095540320509677,-0.2562117177000474,-1.1406183989910736,-0.3673073248952566,-2.7796240747697256
2026-01-04 14:00:00,-0.047541466913881614,0.1705201429653036,-0.48,0.11483517960037981,-0.2756428552580324,-0.5178289996062306,0.36388159459232133,-1.8217218498757446
2026-01-04 15:00:00,-0.01589213666949152,0.19163477673245433,-0.36,0.09561147748804444,-0.22911598558355437,-0.31776186803254713,0.19745877105626147,-1.2133362069017324
2026-01-04 16:00:00,-0.03511802081223947,0.13137208277657453,-1.2,0.06480532778227854,-0.1833951556657763,-1.2223357659191625,0.060947118267715976,-1.889390371792486
2026-01-04 17:00:00,-0.07402450314062015,0.08816963456989091,-0.48,0.05162064245330167,-0.21543636428654234,-0.6296705904039699,0.8081071358165135,-0.955197677662948
2026-01-04 18:00:00,-0.07556637271973177,0.039583907984868216,-0.0,0.030482136101524504,-0.1710962865320424,-0.17659661516538144,-0.456362362449604,-1.2060775842127542
2026-01-04 19:00:00,-0.03528284157898076,0.029596971402580885,-0.0,0.04089158209668209,-0.17252382119523837,-0.13731810927495616,0.4796471286442618,-0.3813175311583468
2026-01-04 20:00:00,-0.10896319416691669,0.1300658189659465,-0.0,0.05104027281160828,-0.19088249147104525,-0.11873959386040717,-0.1185348001979623,-0.4660649127533775
2026-01-04 21:00:00,-0.11403009437670653,0.15713405010815906,-0.0,0.037275643650304446,-0.20651704736817056,-0.12613744798641358,0.19211224392941292,-0.21366415170902717
2026-01-04 22:00:00,-0.10903703820753519,0.16333807290363178,-0.0,0.028416135849311908,-0.19645707237944635,-0.11373990183403784,0.4223001831188393,0.18036179025938517
2026-01-04 23:00:00,-0.13919553305219434,0.14757888407564201,-0.36,0.027414532392957658,-0.25555033017196804,-0.5797524467555627,-0.04032668704539539,-0.511862059645327
2026-01-05 00:00:00,-0.13023404459608745,0.17459918497189142,-1.2,-0.005174399800180252,-0.170937989461447,-1.331747248885823,-0.33026601116470866,-1.969130495837728
2026-01-05 01:00:00,-0.10986544677962229,0.19744844955049679,-0.48,-0.018081602397093555,-0.23153673021836657,-0.6420353298445856,0.3296345106989304,-1.4938791166482919
2026-01-05 02:00:00,-0.10223071544063722,0.1869665978887335,-0.36,-0.03164641730390688,-0.18105252987033718,-0.4879630647261478,0.1582583110689008,-1.226032223646222
2026-01-05 03:00:00,-0.077225832845772,0.1822013607062003,-1.2,-0.046865435636381736,-0.3892860020094516,-1.531175909785405,-0.22713801927606442,-2.4939332632492026
2026-01-05 04:00:00,-0.06823187080093174,0.10821987854940596,-0.48,-0.04953837351135537,-0.5157116318207542,-1.0052619975836352,-8.890351114552394e-05,-2.501710859044302
2026-01-05 05:00:00,-0.09052431193180754,0.1539641177157941,-0.0,-0.06277483186568628,-0.4453624142349464,-0.4446974403166461,-0.7619439144855176,-2.707667870228745
2026-01-05 06:00:00,-0.06094674049228499,0.045309999320192196,-0.36,-0.05553881167981889,-0.3951334135531796,-0.8263089664050913,-0.37741356471613635,-2.8283232532584743
2026-01-05 07:00:00,-0.1355741726155848,-0.01660544730736302,-1.2,-0.058920995491471895,-0.32669807356737124,-1.737798688981791,-0.041936603698761434,-3.476729244635637
2026-01-05 08:00:00,-0.11633470810272883,0.006783109153431832,-1.2,-0.05754545070174821,-0.33106488301409476,-1.69816193266514,0.4936420677121557,-3.2905574117343663
2026-01-05 09:00:00,-0.13521307540911232,-0.008863078464360519,-0.48,-0.0671659510731924,-0.30905505389399685,-1.0002971588406622,-0.0723608973638689,-3.0469925032451504
2026-01-05 10:00:00,-0.18036886992474743,-0.01001176504921375,-0.0,-0.06674025318254118,-0.2750739108961676,-0.53219479905267,-0.13992687628880018,-2.50031717728856
2026-01-05 11:00:00,-0.23264366014745774,0.030730574752085738,-0.0,-0.06793849823834142,-0.2110668408541106,-0.480918424487824,0.27670829782458517,-1.704400433036375
2026-01-05 12:00:00,-0.1705688660904936,0.07878735112014013,-0.0,-0.058902317346667565,-0.26691372418722753,-0.41759755650424857,-0.12374449974358193,-1.5639823160696555
2026-01-05 13:00:00,-0.13149445468862786,0.11805849755737574,-0.0,-0.061147621296521404,-0.31767178711376065,-0.3922553655415342,-0.46192849641606726,-1.7925732515993946
2026-01-05 14:00:00,-0.14901940708852912,0.07207192736198653,-0.0,-0.06217846791025161,-0.3076480111647111,-0.4467739588015053,-0.07881017837034583,-1.601128088131488
2026-01-05 15:00:00,-0.18291955437000795,0.04816219557744128,-0.0,-0.06354957149646367,-0.30173861635841925,-0.5000455466474496,0.7054670520665454,-0.7552553474597969
2026-01-05 16:00:00,-0.17700261201909262,-0.007399141135897347,-0.0,-0.058674700220866516,-0.24248833852780813,-0.48556479190366464,-0.28864063624969133,-1.2273586366292342
2026-01-05 17:00:00,-0.20186191400909048,-0.08344416522944476,-0.0,-0.07242925474989742,-0.23397171227115063,-0.5917070462595833,-0.08833692516562772,-1.4164591534027515
2026-01-05 18:00:00,-0.18013312216904653,-0.019139135033948373,-0.0,-0.05950922730121655,-0.2446732859198863,-0.5034547704240977,-0.5091848882644997,-1.8625151507302484
2026-01-05 19:00:00,-0.14846628622621072,0.007559905827341562,-0.0,-0.029633408416240015,-0.26080236694971054,-0.4313421557648197,-0.8511090660631118,-2.3999603122660806
2026-01-05 20:00:00,-0.16488476861004986,0.050129371345587814,-0.36,-0.0286536838374431,-0.25810015786429363,-0.7615092389661988,-0.10085980400809828,-2.3023452303339456
2026-01-05 21:00:00,-0.1719200839195245,0.10534695005760575,-1.2,-0.0321644637566042,-0.2725862745053355,-1.5713238721238583,0.3012569074249988,-2.651474102899227
2026-01-05 22:00:00,-0.19822622189394634,0.10170197539677961,-1.2,-0.01813440007412992,-0.24403141101808562,-1.5586900575893823,-0.002301127416182069,-3.1518756467451006
2026-01-05 23:00:00,-0.20061462956630227,0.12141887219478986,-0.48,-0.009899359126906815,-0.26596798451651743,-0.8350631010149367,-0.4659345574220899,-3.1921230464840864
2026-01-06 00:00:00,-0.1873460312212194,0.14468026878347606,-1.2,-0.001746197850802489,-0.2886488054522463,-1.533060765740792,0.24544168771702504,-3.2028929059142186
2026-01-06 01:00:00,-0.14439046218569485,0.17530439487890315,-0.48,-0.011329872284551401,-0.3461943786699163,-0.8066103182612594,-0.12036964468997938,-2.8487157064997697
2026-01-06 02:00:00,-0.171136466466548,0.19655237582731722,-0.0,0.0037876659920579314,-0.3290524977952979,-0.29984892244247074,0.4560807294154476,-1.5529976169268846
2026-01-06 03:00:00,-0.18638732572827865,0.173672711638167,-0.0,-0.01401780199100544,-0.26802213858265167,-0.29475455466376876,-0.25421764096329175,-1.4807707657831912
2026-01-06 04:00:00,-0.15560898741901275,0.1463529635952301,-0.0,-0.004236509175221725,-0.271509554663499,-0.2850020876625034,-0.558769409136728,-1.732233956269146
2026-01-06 05:00:00,-0.08730115946755213,0.19423729568756287,-0.0,-0.009656592301109101,-0.20220133607763907,-0.10492179215873743,0.37126456318950435,-0.7729976027307206
2026-01-06 06:00:00,-0.13424431918596125,0.1869588277377825,-0.0,-0.010257392825728628,-0.2311245459228966,-0.188667430196804,-0.2265805179876007,-0.879046509822837
2026-01-06 07:00:00,-0.07055542421595584,0.160665244559961,-0.0,-0.008632548724087696,-0.3128420228794979,-0.23136475125958045,0.2923273165103591,-0.4664653406429236
2026-01-06 08:00:00,-0.06334702843094542,0.17042787049006902,-0.0,-0.029694093325340176,-0.24526276975436007,-0.16787602102057664,-0.5551398987386715,-1.0028951241450024
2026-01-06 09:00:00,-0.0599756160898528,0.15282738431892795,-0.0,-0.012030359508968136,-0.20798062612437318,-0.12715921740426617,0.13551749078390624,-0.5933788011073613
2026-01-06 10:00:00,-0.03825740182406401,0.18136039046707375,-0.0,0.001450885388784795,-0.21701342608004773,-0.07245955204825319,-0.19225264947454437,-0.6207394821872143
2026-01-06 11:00:00,-0.03456450528856614,0.20167128105448673,-0.0,-0.005165661975952918,-0.2363489728355216,-0.07440785904555391,-1.0139035446450537,-1.4607550930029363
2026-01-06 12:00:00,-0.020643931174113783,0.22145368583910685,-0.0,-0.011807517236968101,-0.2835364941066051,-0.09453425667858012,-0.2554366250166753,-1.2264239374970172
2026-01-06 13:00:00,-0.0,0.23057311967322947,-0.0,-0.02938389030256039,-0.262939964383752,-0.061750735013082925,-0.47396948990772586,-1.271574587419019
2026-01-06 14:00:00,-0.0403966968981071,0.2372700334852279,-0.36,-0.027263798001323503,-0.14487481027905713,-0.3352652716932598,0.7049688640537868,-0.3932411600908843
2026-01-06 15:00:00,-0.012340565712354534,0.22364714802857233,-1.2,-0.013280384234493625,-0.2355214421540444,-1.2374952440723201,0.5858244667536379,-0.8876154733732129
2026-01-06 16:00:00,-0.0,0.22849239897112517,-1.2,-0.002287314890995873,-0.22897411108665358,-1.2027690270065243,0.17197123082642202,-1.56336708020403
2026-01-06 17:00:00,-0.0,0.19208429379416692,-1.2,0.016225066818471467,-0.24578440931490814,-1.2374750487022697,-0.5234968089599158,-2.6989921057846034
2026-01-06 18:00:00,-0.0,0.20379418962891493,-0.48,0.00038211074084359975,-0.2692832510358083,-0.5451069506660497,-0.3491490274512127,-2.5136512415880246
2026-01-06 19:00:00,-0.0,0.1939252597822445,-1.2,0.02210411270799606,-0.2930543217643767,-1.2770249492741361,-0.15512433884104665,-2.940340033067997
2026-01-06 20:00:00,-0.0,0.20936437519290496,-0.48,0.03301916468053456,-0.31153417166633957,-0.5491506317929,-0.12576283467066038,-2.439117486304359
2026-01-06 21:00:00,-0.0,0.2521163634085334,-0.0,0.02187588670913987,-0.2822338518407476,-0.008241601723074365,0.015461729757482112,-1.4562503637482076
2026-01-06 22:00:00,-0.0,0.19643518446150998,-0.0,0.02404960719089011,-0.2758951227258856,-0.05541033107348553,-0.10769844712830878,-1.0368589964507189
2026-01-06 23:00:00,-0.0,0.18731293286281603,-0.36,0.030942486278125902,-0.2896003685616412,-0.43134494942069923,-0.4991449853872133,-1.5526053326783438
2026-01-07 00:00:00,-0.0,0.20873390722223428,-1.2,0.02431187776536825,-0.36793261817870304,-1.3348868331911006,0.39758516732345817,-1.8688648654746487
2026-01-07 01:00:00,-0.0,0.1693274649055878,-0.48,0.022189068035699422,-0.32450987126644887,-0.6129933383251616,0.39645394185856886,-1.337858315751382
2026-01-07 02:00:00,-0.0,0.15784372886748832,-0.36,0.01446455824016013,-0.37946077360228747,-0.567152486494639,0.2446989887383456,-1.1251684872071226
2026-01-07 03:00:00,-0.0,0.16143906062801427,-1.2,0.00422382378073205,-0.3341720187466193,-1.368509134337873,0.005823573500984793,-2.0377866531611617
2026-01-07 04:00:00,-0.0,0.1768163095214319,-0.48,-0.007011142984346297,-0.35009848382156605,-0.6602933172844805,-0.13893264033615213,-2.0218979495173297
2026-01-07 05:00:00,-0.0,0.19121669839694677,-0.0,0.0011671818994933858,-0.31142326258891695,-0.11903938229247679,-0.587632246947733,-1.9198103989506077
2026-01-07 06:00:00,-0.0,0.21646558878173994,-0.0,-0.0004205440246582426,-0.35349137750233106,-0.13744633274524937,0.12597603117938555,-1.1633565409362283
2026-01-07 07:00:00,-0.0,0.1922161892289569,-0.0,-0.0016258847984300107,-0.3076263083518226,-0.1170360039212957,0.17144240409764783,-0.6436075243853847
2026-01-07 08:00:00,-0.0,0.15959657844131436,-0.0,0.011782901674721735,-0.22265441824663973,-0.05127493813060363,-0.10747941597753956,-0.544918868739374
2026-01-07 09:00:00,-0.0,0.1457228174185755,-0.0,0.017061175862403966,-0.24122858891962146,-0.07844459563864198,-0.043842448280361525,-0.44923836516262794
2026-01-07 10:00:00,-0.0,0.17285477031495833,-0.0,0.016618444621684825,-0.20610829891527271,-0.01663508397862956,0.13317238523367833,-0.153005717842528
2026-01-07 11:00:00,-0.0,0.13690483526349584,-0.36,0.004366379369095563,-0.2602187398473942,-0.47894752521480277,0.08753200121738339,-0.4832189547029362
2026-01-07 12:00:00,-0.0,0.1515784731174581,-1.2,0.00711643024075681,-0.21423917309444812,-1.2555442697362333,0.013179357604787494,-1.5322962849532076
2026-01-07 13:00:00,-0.0,0.16686352369355828,-0.48,-0.011479372438498336,-0.20202394764215664,-0.5266397963870967,-0.08531069248153604,-1.5313282598405573
2026-01-07 14:00:00,-0.0,0.16622109638652172,-0.36,-0.011069650157182365,-0.251943857058694,-0.4567924108293546,0.08861749092706352,-1.2869718758066253
2026-01-07 15:00:00,-0.0,0.18268437512314417,-1.2,0.0027044476279686203,-0.24308426608126824,-1.2576954433301553,0.08980968533741461,-1.940068883476716
2026-01-07 16:00:00,-0.0,0.23673542300824224,-1.2,0.02149088140169253,-0.23804325347549862,-1.179816949065564,0.516770795340595,-1.8270874838109985
2026-01-07 17:00:00,-0.0,0.2580326942412472,-0.48,0.028511241537465093,-0.24457954445317656,-0.4380356086744642,-0.2247206868077829,-1.7590087857688463
2026-01-07 18:00:00,-0.0,0.2044632603424139,-1.2,0.010923034465624704,-0.21339938714139622,-1.1980130923333576,0.28073428436794573,-1.9726840794267197
2026-01-07 19:00:00,-0.0,0.19269876068211278,-0.48,0.027592865132192057,-0.17877751903081016,-0.43848589321650533,-0.10765763209159104,-1.7297539729641283
2026-01-07 20:00:00,-0.0,0.2238616739089535,-0.0,0.02571470324640157,-0.19275379133907952,0.056822585816275556,0.3265763545794959,-0.6544534433827056
2026-01-07 21:00:00,-0.0,0.20621233981680764,-0.0,0.067585691451297,-0.23447979472311445,0.0393182365449902,0.014030878125214849,-0.33932295135941826
2026-01-07 22:00:00,-0.0,0.18435430453410717,-0.0,0.0943691423871813,-0.3883857479788867,-0.10966230105759822,-0.26506096702126575,-0.5783170388945149
2026-01-07 23:00:00,-0.0,0.19328661628762167,-0.0,0.11907909290818774,-0.531322730796864,-0.21895702160105457,-0.3193612751970398,-0.8853085201348032
2026-01-08 00:00:00,-0.0,0.19580145994954334,-0.0,0.13930123213364243,-0.5663882985854729,-0.23128560650228713,0.28458004699450673,-0.47789067158866233
2026-01-08 01:00:00,-0.0,0.1836229617020818,-0.36,0.15894071594674863,-0.6386428560306321,-0.6560791783818016,-0.3251485382703072,-1.2679621196053064
2026-01-08 02:00:00,-0.0,0.22634587819248608,-1.2,0.16816108926941153,-0.47645121427556336,-1.2819442468136657,0.12540479657495973,-1.9173167220018894
2026-01-08 03:00:00,-0.0,0.2202880249124891,-0.48,0.17232056229311554,-0.40884123466498756,-0.4962326474593829,-0.00028277588098816635,-1.6469054565415049
2026-01-08 04:00:00,-0.0,0.2235031886824128,-0.0,0.12430806962770169,-0.34732278872518124,0.0004884695849332599,-0.5375002809447182,-1.5251550852846878
2026-01-08 05:00:00,-0.0,0.1557469897313708,-0.0,0.11140318527972637,-0.2910427383003503,-0.023892563289253155,-0.4383388733709204,-1.3773244878309863
2026-01-08 06:00:00,-0.0,0.1026568773617198,-0.0,0.07003314979770614,-0.256564402984798,-0.08387437582537205,0.013712714503726292,-0.8965563540202376
2026-01-08 07:00:00,-0.0,0.0480862663023619,-0.0,0.03947681502656886,-0.32133689152805367,-0.2337738101991229,0.15701534669356024,-0.6146922759177053
