task_id,timestamp,material,start,destination,quantity,priority
136,2026-01-09 02:00:00,M004,智能仓库,工位5,27,2
137,2026-01-09 03:00:00,M004,智能仓库,工位2,27,2
138,2026-01-09 04:00:00,M003,智能仓库,工位1,34,1
139,2026-01-09 05:00:00,M003,智能仓库,工位3,34,3
140,2026-01-09 06:00:00,M003,智能仓库,工位5,36,1
141,2026-01-09 07:00:00,M003,智能仓库,工位5,35,3
142,2026-01-09 17:00:00,M003,智能仓库,工位2,35,2
143,2026-01-09 18:00:00,M004,智能仓库,工位4,24,3
144,2026-01-09 22:00:00,M003,智能仓库,工位5,32,1
145,2026-01-09 23:00:00,M003,智能仓库,工位1,32,1
146,2026-01-10 04:00:00,M003,智能仓库,工位5,31,1
147,2026-01-10 05:00:00,M003,智能仓库,工位5,34,3
148,2026-01-10 06:00:00,M003,智能仓库,工位2,36,2
149,2026-01-10 07:00:00,M003,智能仓库,工位3,36,2
150,2026-01-10 08:00:00,M003,智能仓库,工位4,38,2
151,2026-01-10 12:00:00,M003,智能仓库,工位4,40,2
152,2026-01-10 13:00:00,M003,智能仓库,工位2,40,1
153,2026-01-10 14:00:00,M001,智能仓库,工位1,21,3
154,2026-01-10 14:00:00,M002,智能仓库,工位1,21,3
155,2026-01-10 14:00:00,M003,智能仓库,工位1,42,2
156,2026-01-10 15:00:00,M001,智能仓库,工位1,21,3
157,2026-01-10 15:00:00,M002,智能仓库,工位3,21,3
158,2026-01-10 15:00:00,M003,智能仓库,工位1,42,3
159,2026-01-10 16:00:00,M003,智能仓库,工位3,40,2
160,2026-01-10 17:00:00,M003,智能仓库,工位4,39,2
161,2026-01-10 18:00:00,M003,智能仓库,工位4,38,2
162,2026-01-10 19:00:00,M004,智能仓库,工位5,26,1
163,2026-01-10 20:00:00,M003,智能仓库,工位4,36,2
164,2026-01-10 21:00:00,M003,智能仓库,工位1,38,2
165,2026-01-10 23:00:00,M004,智能仓库,工位1,24,1
166,2026-01-11 09:00:00,M008,智能仓库,工位2,22,3
167,2026-01-11 10:00:00,M008,智能仓库,工位5,22,3
168,2026-01-11 11:00:00,M008,智能仓库,工位3,23,1
169,2026-01-11 12:00:00,M008,智能仓库,工位2,23,1
170,2026-01-11 13:00:00,M003,智能仓库,工位5,38,1
171,2026-01-11 14:00:00,M004,智能仓库,工位5,28,1
172,2026-01-11 15:00:00,M003,智能仓库,工位3,38,3
173,2026-01-11 16:00:00,M003,智能仓库,工位2,38,3
174,2026-01-11 17:00:00,M003,智能仓库,工位1,40,2
175,2026-01-11 18:00:00,M003,智能仓库,工位3,39,2
176,2026-01-11 19:00:00,M004,智能仓库,工位2,28,2
177,2026-01-11 20:00:00,M004,智能仓库,工位3,28,2
178,2026-01-11 21:00:00,M004,智能仓库,工位3,28,2
179,2026-01-12 00:00:00,M004,智能仓库,工位1,26,2
180,2026-01-12 01:00:00,M004,智能仓库,工位1,25,2
181,2026-01-12 02:00:00,M004,智能仓库,工位1,26,2
182,2026-01-12 05:00:00,M004,智能仓库,工位1,24,3
183,2026-01-12 06:00:00,M004,智能仓库,工位2,26,3
184,2026-01-12 07:00:00,M004,智能仓库,工位3,26,3
185,2026-01-12 08:00:00,M004,智能仓库,工位4,30,2
186,2026-01-12 09:00:00,M004,智能仓库,工位3,30,3
187,2026-01-12 10:00:00,M004,智能仓库,工位3,30,3
188,2026-01-12 11:00:00,M004,智能仓库,工位2,32,3
189,2026-01-12 12:00:00,M004,智能仓库,工位2,32,1
190,2026-01-12 13:00:00,M004,智能仓库,工位5,30,3
191,2026-01-12 16:00:00,M004,智能仓库,工位4,28,2
192,2026-01-12 17:00:00,M004,智能仓库,工位3,28,1
193,2026-01-12 20:00:00,M004,智能仓库,工位4,26,3
194,2026-01-12 21:00:00,M004,智能仓库,工位4,25,1
195,2026-01-12 22:00:00,M004,智能仓库,工位4,27,2
196,2026-01-12 23:00:00,M004,智能仓库,工位4,25,1
197,2026-01-13 01:00:00,M004,智能仓库,工位1,21,1
198,2026-01-13 02:00:00,M004,智能仓库,工位5,23,2
199,2026-01-13 03:00:00,M004,智能仓库,工位3,27,3
200,2026-01-13 04:00:00,M004,智能仓库,工位1,27,2
201,2026-01-13 05:00:00,M004,智能仓库,工位1,27,1
202,2026-01-13 06:00:00,M003,智能仓库,工位1,35,3
203,2026-01-13 07:00:00,M003,智能仓库,工位3,37,2
204,2026-01-13 08:00:00,M004,智能仓库,工位4,28,3
205,2026-01-13 09:00:00,M004,智能仓库,工位4,30,1
206,2026-01-13 10:00:00,M004,智能仓库,工位4,30,3
207,2026-01-13 11:00:00,M003,智能仓库,工位2,38,3
208,2026-01-13 12:00:00,M003,智能仓库,工位5,40,1
209,2026-01-13 13:00:00,M003,智能仓库,工位1,40,2
210,2026-01-13 14:00:00,M004,智能仓库,工位2,30,1
211,2026-01-13 15:00:00,M003,智能仓库,工位2,38,3
212,2026-01-13 16:00:00,M003,智能仓库,工位4,36,2
213,2026-01-13 17:00:00,M003,智能仓库,工位5,36,2
214,2026-01-13 18:00:00,M003,智能仓库,工位4,36,1
215,2026-01-13 20:00:00,M004,智能仓库,工位3,22,1
216,2026-01-13 21:00:00,M004,智能仓库,工位2,22,2
217,2026-01-13 22:00:00,M003,智能仓库,工位3,32,3
218,2026-01-13 23:00:00,M003,智能仓库,工位1,32,3
219,2026-01-14 00:00:00,M003,智能仓库,工位2,33,2
220,2026-01-14 01:00:00,M003,智能仓库,工位1,33,2
221,2026-01-14 03:00:00,M003,智能仓库,工位3,31,3
222,2026-01-14 04:00:00,M003,智能仓库,工位5,34,1
223,2026-01-14 05:00:00,M003,智能仓库,工位4,36,3
224,2026-01-14 06:00:00,M003,智能仓库,工位4,36,1
225,2026-01-14 07:00:00,M004,智能仓库,工位5,26,1
226,2026-01-14 08:00:00,M004,智能仓库,工位1,28,2
227,2026-01-14 09:00:00,M003,智能仓库,工位1,39,2
228,2026-01-14 12:00:00,M004,智能仓库,工位3,26,2
229,2026-01-14 15:00:00,M003,智能仓库,工位4,39,2
230,2026-01-14 16:00:00,M003,智能仓库,工位5,36,3
231,2026-01-14 18:00:00,M004,智能仓库,工位1,24,1
232,2026-01-14 22:00:00,M003,智能仓库,工位4,34,1
233,2026-01-15 02:00:00,M004,智能仓库,工位3,24,1
234,2026-01-15 03:00:00,M004,智能仓库,工位4,24,3
235,2026-01-15 04:00:00,M004,智能仓库,工位3,26,1
236,2026-01-15 05:00:00,M004,智能仓库,工位5,28,2
237,2026-01-15 06:00:00,M004,智能仓库,工位3,29,1
238,2026-01-15 07:00:00,M004,智能仓库,工位3,29,1
239,2026-01-15 08:00:00,M004,智能仓库,工位2,32,3
240,2026-01-15 09:00:00,M004,智能仓库,工位3,31,3
241,2026-01-15 10:00:00,M004,智能仓库,工位3,31,3
242,2026-01-15 11:00:00,M004,智能仓库,工位3,28,2
243,2026-01-15 13:00:00,M004,智能仓库,工位1,24,3
244,2026-01-15 14:00:00,M004,智能仓库,工位1,24,1
245,2026-01-15 15:00:00,M004,智能仓库,工位1,26,1
246,2026-01-15 16:00:00,M004,智能仓库,工位3,26,2
247,2026-01-15 17:00:00,M004,智能仓库,工位1,30,2
248,2026-01-15 18:00:00,M004,智能仓库,工位4,28,2
249,2026-01-15 22:00:00,M004,智能仓库,工位2,24,2
250,2026-01-15 23:00:00,M003,智能仓库,工位4,34,3
251,2026-01-16 00:00:00,M003,智能仓库,工位1,32,2
252,2026-01-16 01:00:00,M003,智能仓库,工位4,32,1
253,2026-01-16 02:00:00,M004,智能仓库,工位1,21,1
254,2026-01-16 03:00:00,M003,智能仓库,工位1,32,3
255,2026-01-16 04:00:00,M003,智能仓库,工位5,32,3
256,2026-01-16 13:00:00,M004,智能仓库,工位1,26,1
257,2026-01-16 14:00:00,M004,智能仓库,工位4,30,3
258,2026-01-16 15:00:00,M004,智能仓库,工位1,31,1
259,2026-01-16 16:00:00,M004,智能仓库,工位1,31,1
260,2026-01-16 17:00:00,M003,智能仓库,工位4,38,3
261,2026-01-16 18:00:00,M003,智能仓库,工位1,36,3
262,2026-01-17 06:00:00,M004,智能仓库,工位1,24,3
263,2026-01-17 07:00:00,M004,智能仓库,工位5,24,2
264,2026-01-17 12:00:00,M003,智能仓库,工位2,38,3
265,2026-01-17 13:00:00,M003,智能仓库,工位5,38,3
266,2026-01-17 14:00:00,M003,智能仓库,工位2,40,2
267,2026-01-17 15:00:00,M003,智能仓库,工位2,40,2
268,2026-01-17 16:00:00,M003,智能仓库,工位5,40,3
269,2026-01-17 17:00:00,M004,智能仓库,工位4,28,1
270,2026-01-17 18:00:00,M004,智能仓库,工位1,28,3
271,2026-01-17 19:00:00,M004,智能仓库,工位3,30,1
272,2026-01-17 20:00:00,M004,智能仓库,工位4,31,2
273,2026-01-17 21:00:00,M004,智能仓库,工位4,30,1
274,2026-01-17 22:00:00,M004,智能仓库,工位2,30,1
275,2026-01-17 23:00:00,M003,智能仓库,工位2,37,1
276,2026-01-18 00:00:00,M003,智能仓库,工位5,38,3
277,2026-01-18 04:00:00,M004,智能仓库,工位3,24,3
278,2026-01-18 05:00:00,M004,智能仓库,工位4,26,1
279,2026-01-18 06:00:00,M004,智能仓库,工位1,28,2
280,2026-01-18 07:00:00,M004,智能仓库,工位2,28,2
281,2026-01-18 08:00:00,M004,智能仓库,工位3,31,3
282,2026-01-18 10:00:00,M004,智能仓库,工位1,28,1
283,2026-01-18 11:00:00,M003,智能仓库,工位2,39,3
284,2026-01-18 12:00:00,M003,智能仓库,工位5,38,1
285,2026-01-18 13:00:00,M003,智能仓库,工位4,39,1
286,2026-01-18 14:00:00,M004,智能仓库,工位1,29,2
287,2026-01-18 15:00:00,M004,智能仓库,工位2,26,1
288,2026-01-18 16:00:00,M004,智能仓库,工位5,28,1
289,2026-01-18 17:00:00,M004,智能仓库,工位2,30,1
290,2026-01-18 18:00:00,M004,智能仓库,工位1,30,3
291,2026-01-18 19:00:00,M004,智能仓库,工位4,30,3
292,2026-01-18 20:00:00,M004,智能仓库,工位4,29,3
293,2026-01-18 21:00:00,M003,智能仓库,工位5,38,1
294,2026-01-18 22:00:00,M003,智能仓库,工位1,36,1
295,2026-01-18 23:00:00,M003,智能仓库,工位3,36,3
296,2026-01-19 00:00:00,M003,智能仓库,工位3,36,3
297,2026-01-19 01:00:00,M003,智能仓库,工位3,34,3
298,2026-01-19 02:00:00,M003,智能仓库,工位1,36,3
299,2026-01-19 03:00:00,M003,智能仓库,工位1,35,1
300,2026-01-19 04:00:00,M003,智能仓库,工位4,34,3
301,2026-01-19 05:00:00,M003,智能仓库,工位4,34,1
302,2026-01-19 06:00:00,M004,智能仓库,工位2,25,3
303,2026-01-19 07:00:00,M004,智能仓库,工位3,24,2
304,2026-01-19 08:00:00,M004,智能仓库,工位3,29,3
305,2026-01-19 09:00:00,M004,智能仓库,工位4,28,2
306,2026-01-19 10:00:00,M004,智能仓库,工位3,28,1
307,2026-01-19 11:00:00,M004,智能仓库,工位4,29,1
308,2026-01-19 12:00:00,M003,智能仓库,工位4,38,1
309,2026-01-19 13:00:00,M003,智能仓库,工位4,39,3
310,2026-01-19 14:00:00,M003,智能仓库,工位3,41,1
311,2026-01-19 15:00:00,M003,智能仓库,工位5,40,3
312,2026-01-19 16:00:00,M003,智能仓库,工位3,40,1
313,2026-01-19 17:00:00,M003,智能仓库,工位2,38,1
314,2026-01-19 18:00:00,M004,智能仓库,工位2,23,1
315,2026-01-19 19:00:00,M003,智能仓库,工位5,34,2
316,2026-01-19 21:00:00,M004,智能仓库,工位5,22,2
317,2026-01-19 22:00:00,M003,智能仓库,工位2,31,1
318,2026-01-19 23:00:00,M003,智能仓库,工位3,36,3
319,2026-01-20 04:00:00,M003,智能仓库,工位2,33,3
320,2026-01-20 05:00:00,M003,智能仓库,工位5,34,3
321,2026-01-20 06:00:00,M003,智能仓库,工位4,36,1
322,2026-01-20 07:00:00,M004,智能仓库,工位2,24,2
323,2026-01-20 08:00:00,M004,智能仓库,工位4,27,1
324,2026-01-20 09:00:00,M004,智能仓库,工位4,29,3
325,2026-01-20 10:00:00,M003,智能仓库,工位4,39,2
326,2026-01-20 11:00:00,M004,智能仓库,工位5,29,2
327,2026-01-20 12:00:00,M004,智能仓库,工位1,26,1
328,2026-01-20 13:00:00,M003,智能仓库,工位5,36,1
329,2026-01-20 14:00:00,M003,智能仓库,工位2,38,1
330,2026-01-20 20:00:00,M004,智能仓库,工位4,28,3
331,2026-01-20 21:00:00,M004,智能仓库,工位1,28,3
332,2026-01-20 23:00:00,M003,智能仓库,工位1,35,3
333,2026-01-21 00:00:00,M003,智能仓库,工位4,35,1
334,2026-01-21 08:00:00,M008,智能仓库,工位3,22,3
335,2026-01-21 09:00:00,M008,智能仓库,工位1,22,3
336,2026-01-21 10:00:00,M008,智能仓库,工位2,23,1
337,2026-01-21 11:00:00,M008,智能仓库,工位1,21,2
338,2026-01-21 12:00:00,M004,智能仓库,工位4,28,1
339,2026-01-21 13:00:00,M003,智能仓库,工位5,40,1
340,2026-01-21 14:00:00,M004,智能仓库,工位4,28,1
341,2026-01-21 15:00:00,M004,智能仓库,工位3,30,1
342,2026-01-21 16:00:00,M004,智能仓库,工位4,30,3
343,2026-01-21 20:00:00,M003,智能仓库,工位1,36,1
344,2026-01-21 21:00:00,M003,智能仓库,工位2,36,3
345,2026-01-22 00:00:00,M004,智能仓库,工位4,24,2
346,2026-01-22 01:00:00,M004,智能仓库,工位2,26,1
347,2026-01-22 02:00:00,M004,智能仓库,工位4,27,3
348,2026-01-22 03:00:00,M004,智能仓库,工位2,27,1
349,2026-01-22 04:00:00,M004,智能仓库,工位1,27,2
350,2026-01-22 05:00:00,M004,智能仓库,工位1,27,1
351,2026-01-22 06:00:00,M004,智能仓库,工位3,27,2
352,2026-01-22 07:00:00,M004,智能仓库,工位1,28,3
353,2026-01-22 08:00:00,M004,智能仓库,工位4,30,1
354,2026-01-22 09:00:00,M003,智能仓库,工位2,38,3
355,2026-01-22 10:00:00,M004,智能仓库,工位2,26,2
356,2026-01-22 11:00:00,M004,智能仓库,工位2,26,1
357,2026-01-22 12:00:00,M003,智能仓库,工位4,36,1
358,2026-01-22 13:00:00,M003,智能仓库,工位5,39,2
359,2026-01-22 14:00:00,M003,智能仓库,工位5,41,2
360,2026-01-22 15:00:00,M001,智能仓库,工位3,21,3
361,2026-01-22 15:00:00,M002,智能仓库,工位1,21,2
362,2026-01-22 15:00:00,M003,智能仓库,工位1,41,2
363,2026-01-22 16:00:00,M004,智能仓库,工位5,26,1
364,2026-01-22 17:00:00,M004,智能仓库,工位5,24,3
365,2026-01-22 19:00:00,M004,智能仓库,工位3,22,3
366,2026-01-22 20:00:00,M004,智能仓库,工位2,22,3
367,2026-01-22 21:00:00,M004,智能仓库,工位3,24,1
368,2026-01-22 22:00:00,M004,智能仓库,工位5,26,2
369,2026-01-22 23:00:00,M004,智能仓库,工位4,28,3
370,2026-01-23 00:00:00,M003,智能仓库,工位2,34,2
371,2026-01-23 01:00:00,M003,智能仓库,工位5,34,1
372,2026-01-23 02:00:00,M003,智能仓库,工位4,34,2
373,2026-01-23 03:00:00,M003,智能仓库,工位2,34,2
374,2026-01-23 04:00:00,M003,智能仓库,工位4,34,1
375,2026-01-23 05:00:00,M003,智能仓库,工位1,33,2
376,2026-01-23 06:00:00,M003,智能仓库,工位2,38,2
377,2026-01-23 07:00:00,M003,智能仓库,工位2,37,2
378,2026-01-23 08:00:00,M003,智能仓库,工位3,40,3
379,2026-01-23 09:00:00,M003,智能仓库,工位1,40,1
380,2026-01-23 10:00:00,M003,智能仓库,工位3,40,2
381,2026-01-23 11:00:00,M003,智能仓库,工位1,40,2
382,2026-01-23 12:00:00,M003,智能仓库,工位5,41,3
383,2026-01-23 13:00:00,M003,智能仓库,工位5,41,2
384,2026-01-23 14:00:00,M003,智能仓库,工位5,41,2
385,2026-01-23 15:00:00,M004,智能仓库,工位5,26,2
386,2026-01-23 16:00:00,M004,智能仓库,工位5,26,2
387,2026-01-23 17:00:00,M004,智能仓库,工位4,26,1
388,2026-01-23 18:00:00,M004,智能仓库,工位2,28,3
389,2026-01-23 19:00:00,M004,智能仓库,工位3,28,1
390,2026-01-23 23:00:00,M003,智能仓库,工位5,35,2
391,2026-01-24 00:00:00,M003,智能仓库,工位2,34,3
392,2026-01-24 01:00:00,M003,智能仓库,工位3,34,1
393,2026-01-24 02:00:00,M003,智能仓库,工位5,36,3
394,2026-01-24 03:00:00,M003,智能仓库,工位4,34,2
395,2026-01-24 04:00:00,M004,智能仓库,工位4,22,1
396,2026-01-24 05:00:00,M004,智能仓库,工位5,24,3
397,2026-01-24 06:00:00,M004,智能仓库,工位4,26,1
398,2026-01-24 07:00:00,M004,智能仓库,工位3,26,3
399,2026-01-24 10:00:00,M003,智能仓库,工位1,35,1
400,2026-01-24 14:00:00,M003,智能仓库,工位5,38,3
401,2026-01-24 15:00:00,M003,智能仓库,工位2,38,1
402,2026-01-24 16:00:00,M004,智能仓库,工位3,26,1
403,2026-01-24 17:00:00,M004,智能仓库,工位3,27,1
404,2026-01-24 18:00:00,M004,智能仓库,工位5,27,3
405,2026-01-24 19:00:00,M004,智能仓库,工位3,27,1
406,2026-01-24 20:00:00,M004,智能仓库,工位2,28,3
407,2026-01-24 21:00:00,M003,智能仓库,工位4,36,3
408,2026-01-24 22:00:00,M003,智能仓库,工位5,36,2
409,2026-01-24 23:00:00,M003,智能仓库,工位4,36,1
410,2026-01-25 00:00:00,M003,智能仓库,工位1,36,2
411,2026-01-25 01:00:00,M003,智能仓库,工位4,34,3
412,2026-01-25 02:00:00,M004,智能仓库,工位3,24,1
413,2026-01-25 03:00:00,M004,智能仓库,工位1,24,3
414,2026-01-25 04:00:00,M003,智能仓库,工位2,31,1
415,2026-01-25 05:00:00,M003,智能仓库,工位4,34,1
416,2026-01-25 06:00:00,M004,智能仓库,工位3,22,2
417,2026-01-25 07:00:00,M004,智能仓库,工位4,26,1
418,2026-01-25 08:00:00,M004,智能仓库,工位4,28,3
419,2026-01-25 10:00:00,M004,智能仓库,工位2,26,1
420,2026-01-25 11:00:00,M004,智能仓库,工位4,26,1
421,2026-01-25 12:00:00,M004,智能仓库,工位4,26,2
422,2026-01-25 13:00:00,M003,智能仓库,工位5,37,3
423,2026-01-25 19:00:00,M003,智能仓库,工位4,36,3
424,2026-01-25 20:00:00,M003,智能仓库,工位2,35,3
425,2026-01-26 01:00:00,M003,智能仓库,工位4,33,2
426,2026-01-26 02:00:00,M004,智能仓库,工位4,24,3
427,2026-01-26 03:00:00,M004,智能仓库,工位4,24,2
428,2026-01-26 04:00:00,M004,智能仓库,工位5,26,3
429,2026-01-26 05:00:00,M004,智能仓库,工位5,27,3
430,2026-01-26 06:00:00,M003,智能仓库,工位5,36,1
431,2026-01-26 07:00:00,M003,智能仓库,工位5,36,3
432,2026-01-26 08:00:00,M004,智能仓库,工位1,27,1
433,2026-01-26 09:00:00,M004,智能仓库,工位4,27,2
434,2026-01-26 10:00:00,M004,智能仓库,工位4,28,2
435,2026-01-26 11:00:00,M004,智能仓库,工位2,28,3
436,2026-01-26 13:00:00,M003,智能仓库,工位4,34,3
