timestamp,material_id,stock_quantity,safety_stock,inbound_quantity
2026-01-03 09:00:00,M006,500.0,100,401.0
2026-01-03 09:00:00,M007,107.0,100,0.0
2026-01-03 09:00:00,M008,321.0,100,0.0
2026-01-03 10:00:00,M006,490.0,100,0.0
2026-01-03 10:00:00,M007,500.0,100,403.0
2026-01-03 10:00:00,M008,301.0,100,0.0
2026-01-03 11:00:00,M006,479.0,100,0.0
2026-01-03 11:00:00,M007,489.0,100,0.0
2026-01-03 11:00:00,M008,279.0,100,0.0
2026-01-03 12:00:00,M006,468.0,100,0.0
2026-01-03 12:00:00,M007,478.0,100,0.0
2026-01-03 12:00:00,M008,257.0,100,0.0
2026-01-03 13:00:00,M001,484.0,100,0.0
2026-01-03 13:00:00,M004,406.0,100,0.0
2026-01-03 13:00:00,M005,151.0,100,0.0
2026-01-03 14:00:00,M001,467.0,100,0.0
2026-01-03 14:00:00,M004,372.0,100,0.0
2026-01-03 14:00:00,M005,134.0,100,0.0
2026-01-03 15:00:00,M001,451.0,100,0.0
2026-01-03 15:00:00,M004,339.0,100,0.0
2026-01-03 15:00:00,M005,118.0,100,0.0
2026-01-03 16:00:00,M001,435.0,100,0.0
2026-01-03 16:00:00,M004,307.0,100,0.0
2026-01-03 16:00:00,M005,101.0,100,0.0
2026-01-03 17:00:00,M001,414.0,100,0.0
2026-01-03 17:00:00,M002,224.0,100,0.0
2026-01-03 17:00:00,M003,148.0,100,0.0
2026-01-03 18:00:00,M001,394.0,100,0.0
2026-01-03 18:00:00,M002,203.0,100,0.0
2026-01-03 18:00:00,M003,106.0,100,0.0
2026-01-03 19:00:00,M001,374.0,100,0.0
2026-01-03 19:00:00,M002,183.0,100,0.0
2026-01-03 19:00:00,M003,500.0,100,434.0
2026-01-03 20:00:00,M001,354.0,100,0.0
2026-01-03 20:00:00,M002,163.0,100,0.0
2026-01-03 20:00:00,M003,460.0,100,0.0
2026-01-03 21:00:00,M001,339.0,100,0.0
2026-01-03 21:00:00,M004,277.0,100,0.0
2026-01-03 21:00:00,M005,500.0,100,415.0
2026-01-03 22:00:00,M001,323.0,100,0.0
2026-01-03 22:00:00,M004,245.0,100,0.0
2026-01-03 22:00:00,M005,484.0,100,0.0
2026-01-03 23:00:00,M001,303.0,100,0.0
2026-01-03 23:00:00,M002,143.0,100,0.0
2026-01-03 23:00:00,M003,420.0,100,0.0
2026-01-04 00:00:00,M001,288.0,100,0.0
2026-01-04 00:00:00,M004,215.0,100,0.0
2026-01-04 00:00:00,M005,469.0,100,0.0
2026-01-04 01:00:00,M006,459.0,100,0.0
2026-01-04 01:00:00,M007,469.0,100,0.0
2026-01-04 01:00:00,M008,239.0,100,0.0
2026-01-04 02:00:00,M006,449.0,100,0.0
2026-01-04 02:00:00,M007,459.0,100,0.0
2026-01-04 02:00:00,M008,219.0,100,0.0
2026-01-04 03:00:00,M006,440.0,100,0.0
2026-01-04 03:00:00,M007,450.0,100,0.0
2026-01-04 03:00:00,M008,199.0,100,0.0
2026-01-04 04:00:00,M006,430.0,100,0.0
2026-01-04 04:00:00,M007,441.0,100,0.0
2026-01-04 04:00:00,M008,179.0,100,0.0
2026-01-04 05:00:00,M006,421.0,100,0.0
2026-01-04 05:00:00,M007,431.0,100,0.0
2026-01-04 05:00:00,M008,159.0,100,0.0
2026-01-04 06:00:00,M001,269.0,100,0.0
2026-01-04 06:00:00,M002,124.0,100,0.0
2026-01-04 06:00:00,M003,382.0,100,0.0
2026-01-04 07:00:00,M001,250.0,100,0.0
2026-01-04 07:00:00,M002,104.0,100,0.0
2026-01-04 07:00:00,M003,342.0,100,0.0
2026-01-04 08:00:00,M001,230.0,100,0.0
2026-01-04 08:00:00,M002,500.0,100,417.0
2026-01-04 08:00:00,M003,302.0,100,0.0
2026-01-04 09:00:00,M001,210.0,100,0.0
2026-01-04 09:00:00,M002,479.0,100,0.0
2026-01-04 09:00:00,M003,262.0,100,0.0
2026-01-04 10:00:00,M001,190.0,100,0.0
2026-01-04 10:00:00,M002,457.0,100,0.0
2026-01-04 10:00:00,M003,220.0,100,0.0
2026-01-04 11:00:00,M001,168.0,100,0.0
2026-01-04 11:00:00,M002,434.0,100,0.0
2026-01-04 11:00:00,M003,175.0,100,0.0
2026-01-04 12:00:00,M001,146.0,100,0.0
2026-01-04 12:00:00,M002,411.0,100,0.0
2026-01-04 12:00:00,M003,131.0,100,0.0
2026-01-04 13:00:00,M001,123.0,100,0.0
2026-01-04 13:00:00,M002,388.0,100,0.0
2026-01-04 13:00:00,M003,500.0,100,415.0
2026-01-04 14:00:00,M001,106.0,100,0.0
2026-01-04 14:00:00,M004,181.0,100,0.0
2026-01-04 14:00:00,M005,452.0,100,0.0
2026-01-04 15:00:00,M001,500.0,100,410.0
2026-01-04 15:00:00,M004,149.0,100,0.0
2026-01-04 15:00:00,M005,436.0,100,0.0
2026-01-04 16:00:00,M001,483.0,100,0.0
2026-01-04 16:00:00,M004,115.0,100,0.0
2026-01-04 16:00:00,M005,419.0,100,0.0
2026-01-04 17:00:00,M001,467.0,100,0.0
2026-01-04 17:00:00,M004,500.0,100,419.0
2026-01-04 17:00:00,M005,402.0,100,0.0
2026-01-04 18:00:00,M006,410.0,100,0.0
2026-01-04 18:00:00,M007,420.0,100,0.0
2026-01-04 18:00:00,M008,137.0,100,0.0
2026-01-04 19:00:00,M001,453.0,100,0.0
2026-01-04 19:00:00,M004,471.0,100,0.0
2026-01-04 19:00:00,M005,387.0,100,0.0
2026-01-04 20:00:00,M001,439.0,100,0.0
2026-01-04 20:00:00,M004,442.0,100,0.0
2026-01-04 20:00:00,M005,372.0,100,0.0
2026-01-04 21:00:00,M001,425.0,100,0.0
2026-01-04 21:00:00,M004,413.0,100,0.0
2026-01-04 21:00:00,M005,357.0,100,0.0
2026-01-04 22:00:00,M001,410.0,100,0.0
2026-01-04 22:00:00,M004,383.0,100,0.0
2026-01-04 22:00:00,M005,342.0,100,0.0
2026-01-04 23:00:00,M001,394.0,100,0.0
2026-01-04 23:00:00,M004,351.0,100,0.0
2026-01-04 23:00:00,M005,326.0,100,0.0
2026-01-05 00:00:00,M001,379.0,100,0.0
2026-01-05 00:00:00,M004,322.0,100,0.0
2026-01-05 00:00:00,M005,311.0,100,0.0
2026-01-05 01:00:00,M001,365.0,100,0.0
2026-01-05 01:00:00,M004,295.0,100,0.0
2026-01-05 01:00:00,M005,297.0,100,0.0
2026-01-05 02:00:00,M001,352.0,100,0.0
2026-01-05 02:00:00,M004,269.0,100,0.0
2026-01-05 02:00:00,M005,284.0,100,0.0
2026-01-05 03:00:00,M001,339.0,100,0.0
2026-01-05 03:00:00,M004,243.0,100,0.0
2026-01-05 03:00:00,M005,271.0,100,0.0
2026-01-05 04:00:00,M006,400.0,100,0.0
2026-01-05 04:00:00,M007,410.0,100,0.0
2026-01-05 04:00:00,M008,117.0,100,0.0
2026-01-05 05:00:00,M006,391.0,100,0.0
2026-01-05 05:00:00,M007,401.0,100,0.0
2026-01-05 05:00:00,M008,500.0,100,401.0
2026-01-05 06:00:00,M006,381.0,100,0.0
2026-01-05 06:00:00,M007,391.0,100,0.0
2026-01-05 06:00:00,M008,480.0,100,0.0
2026-01-05 07:00:00,M001,320.0,100,0.0
2026-01-05 07:00:00,M002,369.0,100,0.0
2026-01-05 07:00:00,M003,462.0,100,0.0
2026-01-05 08:00:00,M001,301.0,100,0.0
2026-01-05 08:00:00,M002,350.0,100,0.0
2026-01-05 08:00:00,M003,424.0,100,0.0
2026-01-05 09:00:00,M001,288.0,100,0.0
2026-01-05 09:00:00,M004,215.0,100,0.0
2026-01-05 09:00:00,M005,256.0,100,0.0
2026-01-05 10:00:00,M001,274.0,100,0.0
2026-01-05 10:00:00,M004,186.0,100,0.0
2026-01-05 10:00:00,M005,241.0,100,0.0
2026-01-05 11:00:00,M006,371.0,100,0.0
2026-01-05 11:00:00,M007,381.0,100,0.0
2026-01-05 11:00:00,M008,459.0,100,0.0
2026-01-05 12:00:00,M006,361.0,100,0.0
2026-01-05 12:00:00,M007,371.0,100,0.0
2026-01-05 12:00:00,M008,438.0,100,0.0
2026-01-05 13:00:00,M001,254.0,100,0.0
2026-01-05 13:00:00,M002,329.0,100,0.0
2026-01-05 13:00:00,M003,384.0,100,0.0
2026-01-05 14:00:00,M001,234.0,100,0.0
2026-01-05 14:00:00,M002,308.0,100,0.0
2026-01-05 14:00:00,M003,344.0,100,0.0
2026-01-05 15:00:00,M006,352.0,100,0.0
2026-01-05 15:00:00,M007,362.0,100,0.0
2026-01-05 15:00:00,M008,419.0,100,0.0
2026-01-05 16:00:00,M006,343.0,100,0.0
2026-01-05 16:00:00,M007,353.0,100,0.0
2026-01-05 16:00:00,M008,400.0,100,0.0
2026-01-05 17:00:00,M006,335.0,100,0.0
2026-01-05 17:00:00,M007,345.0,100,0.0
2026-01-05 17:00:00,M008,384.0,100,0.0
2026-01-05 18:00:00,M001,215.0,100,0.0
2026-01-05 18:00:00,M002,289.0,100,0.0
2026-01-05 18:00:00,M003,306.0,100,0.0
2026-01-05 19:00:00,M006,326.0,100,0.0
2026-01-05 19:00:00,M007,336.0,100,0.0
2026-01-05 19:00:00,M008,366.0,100,0.0
2026-01-05 20:00:00,M006,315.0,100,0.0
2026-01-05 20:00:00,M007,326.0,100,0.0
2026-01-05 20:00:00,M008,346.0,100,0.0
2026-01-05 21:00:00,M006,302.0,100,0.0
2026-01-05 21:00:00,M007,314.0,100,0.0
2026-01-05 21:00:00,M008,322.0,100,0.0
2026-01-05 22:00:00,M006,290.0,100,0.0
2026-01-05 22:00:00,M007,302.0,100,0.0
2026-01-05 22:00:00,M008,298.0,100,0.0
2026-01-05 23:00:00,M006,279.0,100,0.0
2026-01-05 23:00:00,M007,291.0,100,0.0
2026-01-05 23:00:00,M008,276.0,100,0.0
2026-01-06 00:00:00,M006,267.0,100,0.0
2026-01-06 00:00:00,M007,279.0,100,0.0
2026-01-06 00:00:00,M008,252.0,100,0.0
2026-01-06 01:00:00,M006,256.0,100,0.0
2026-01-06 01:00:00,M007,269.0,100,0.0
2026-01-06 01:00:00,M008,230.0,100,0.0
2026-01-06 02:00:00,M001,200.0,100,0.0
2026-01-06 02:00:00,M004,156.0,100,0.0
2026-01-06 02:00:00,M005,225.0,100,0.0
2026-01-06 03:00:00,M001,186.0,100,0.0
2026-01-06 03:00:00,M004,125.0,100,0.0
2026-01-06 03:00:00,M005,209.0,100,0.0
2026-01-06 04:00:00,M001,173.0,100,0.0
2026-01-06 04:00:00,M004,500.0,100,401.0
2026-01-06 04:00:00,M005,196.0,100,0.0
2026-01-06 05:00:00,M001,154.0,100,0.0
2026-01-06 05:00:00,M002,270.0,100,0.0
2026-01-06 05:00:00,M003,269.0,100,0.0
2026-01-06 06:00:00,M006,246.0,100,0.0
2026-01-06 06:00:00,M007,260.0,100,0.0
2026-01-06 06:00:00,M008,210.0,100,0.0
2026-01-06 07:00:00,M001,134.0,100,0.0
2026-01-06 07:00:00,M002,250.0,100,0.0
2026-01-06 07:00:00,M003,229.0,100,0.0
2026-01-06 08:00:00,M001,113.0,100,0.0
2026-01-06 08:00:00,M002,229.0,100,0.0
2026-01-06 08:00:00,M003,186.0,100,0.0
2026-01-06 09:00:00,M001,500.0,100,409.0
2026-01-06 09:00:00,M002,208.0,100,0.0
2026-01-06 09:00:00,M003,144.0,100,0.0
2026-01-06 10:00:00,M006,235.0,100,0.0
2026-01-06 10:00:00,M007,249.0,100,0.0
2026-01-06 10:00:00,M008,188.0,100,0.0
2026-01-06 11:00:00,M001,485.0,100,0.0
2026-01-06 11:00:00,M004,469.0,100,0.0
2026-01-06 11:00:00,M005,181.0,100,0.0
2026-01-06 12:00:00,M001,469.0,100,0.0
2026-01-06 12:00:00,M004,437.0,100,0.0
2026-01-06 12:00:00,M005,164.0,100,0.0
2026-01-06 13:00:00,M006,224.0,100,0.0
2026-01-06 13:00:00,M007,239.0,100,0.0
2026-01-06 13:00:00,M008,165.0,100,0.0
2026-01-06 14:00:00,M006,212.0,100,0.0
2026-01-06 14:00:00,M007,227.0,100,0.0
2026-01-06 14:00:00,M008,141.0,100,0.0
2026-01-06 15:00:00,M006,202.0,100,0.0
2026-01-06 15:00:00,M007,218.0,100,0.0
2026-01-06 15:00:00,M008,121.0,100,0.0
2026-01-06 16:00:00,M001,449.0,100,0.0
2026-01-06 16:00:00,M002,188.0,100,0.0
2026-01-06 16:00:00,M003,104.0,100,0.0
2026-01-06 17:00:00,M001,428.0,100,0.0
2026-01-06 17:00:00,M002,167.0,100,0.0
2026-01-06 17:00:00,M003,500.0,100,438.0
2026-01-06 18:00:00,M001,413.0,100,0.0
2026-01-06 18:00:00,M004,407.0,100,0.0
2026-01-06 18:00:00,M005,148.0,100,0.0
2026-01-06 19:00:00,M006,192.0,100,0.0
2026-01-06 19:00:00,M007,209.0,100,0.0
2026-01-06 19:00:00,M008,102.0,100,0.0
2026-01-06 20:00:00,M006,183.0,100,0.0
2026-01-06 20:00:00,M007,200.0,100,0.0
2026-01-06 20:00:00,M008,500.0,100,417.0
2026-01-06 21:00:00,M006,173.0,100,0.0
2026-01-06 21:00:00,M007,190.0,100,0.0
2026-01-06 21:00:00,M008,480.0,100,0.0
2026-01-06 22:00:00,M006,164.0,100,0.0
2026-01-06 22:00:00,M007,181.0,100,0.0
2026-01-06 22:00:00,M008,462.0,100,0.0
2026-01-06 23:00:00,M006,155.0,100,0.0
2026-01-06 23:00:00,M007,171.0,100,0.0
2026-01-06 23:00:00,M008,444.0,100,0.0
2026-01-07 00:00:00,M006,146.0,100,0.0
2026-01-07 00:00:00,M007,162.0,100,0.0
2026-01-07 00:00:00,M008,426.0,100,0.0
2026-01-07 01:00:00,M006,138.0,100,0.0
2026-01-07 01:00:00,M007,154.0,100,0.0
2026-01-07 01:00:00,M008,411.0,100,0.0
2026-01-07 02:00:00,M006,130.0,100,0.0
2026-01-07 02:00:00,M007,146.0,100,0.0
2026-01-07 02:00:00,M008,396.0,100,0.0
2026-01-07 03:00:00,M006,121.0,100,0.0
2026-01-07 03:00:00,M007,137.0,100,0.0
2026-01-07 03:00:00,M008,379.0,100,0.0
2026-01-07 04:00:00,M006,113.0,100,0.0
2026-01-07 04:00:00,M007,128.0,100,0.0
2026-01-07 04:00:00,M008,362.0,100,0.0
2026-01-07 05:00:00,M006,105.0,100,0.0
2026-01-07 05:00:00,M007,119.0,100,0.0
2026-01-07 05:00:00,M008,344.0,100,0.0
2026-01-07 06:00:00,M001,394.0,100,0.0
2026-01-07 06:00:00,M002,148.0,100,0.0
2026-01-07 06:00:00,M003,462.0,100,0.0
2026-01-07 07:00:00,M001,375.0,100,0.0
2026-01-07 07:00:00,M002,129.0,100,0.0
2026-01-07 07:00:00,M003,424.0,100,0.0
2026-01-07 08:00:00,M006,500.0,100,405.0
2026-01-07 08:00:00,M007,109.0,100,0.0
2026-01-07 08:00:00,M008,324.0,100,0.0
2026-01-07 09:00:00,M006,490.0,100,0.0
2026-01-07 09:00:00,M007,500.0,100,401.0
2026-01-07 09:00:00,M008,304.0,100,0.0
2026-01-07 10:00:00,M001,354.0,100,0.0
2026-01-07 10:00:00,M002,108.0,100,0.0
2026-01-07 10:00:00,M003,381.0,100,0.0
2026-01-07 11:00:00,M001,334.0,100,0.0
2026-01-07 11:00:00,M002,500.0,100,412.0
2026-01-07 11:00:00,M003,340.0,100,0.0
2026-01-07 12:00:00,M006,481.0,100,0.0
2026-01-07 12:00:00,M007,491.0,100,0.0
2026-01-07 12:00:00,M008,286.0,100,0.0
2026-01-07 13:00:00,M006,472.0,100,0.0
2026-01-07 13:00:00,M007,482.0,100,0.0
2026-01-07 13:00:00,M008,268.0,100,0.0
2026-01-07 14:00:00,M001,320.0,100,0.0
2026-01-07 14:00:00,M004,379.0,100,0.0
2026-01-07 14:00:00,M005,133.0,100,0.0
2026-01-07 15:00:00,M001,306.0,100,0.0
2026-01-07 15:00:00,M004,351.0,100,0.0
2026-01-07 15:00:00,M005,118.0,100,0.0
2026-01-07 16:00:00,M006,465.0,100,0.0
2026-01-07 16:00:00,M007,475.0,100,0.0
2026-01-07 16:00:00,M008,254.0,100,0.0
2026-01-07 17:00:00,M006,458.0,100,0.0
2026-01-07 17:00:00,M007,468.0,100,0.0
2026-01-07 17:00:00,M008,240.0,100,0.0
2026-01-07 18:00:00,M006,451.0,100,0.0
2026-01-07 18:00:00,M007,460.0,100,0.0
2026-01-07 18:00:00,M008,224.0,100,0.0
2026-01-07 19:00:00,M006,441.0,100,0.0
2026-01-07 19:00:00,M007,450.0,100,0.0
2026-01-07 19:00:00,M008,204.0,100,0.0
2026-01-07 20:00:00,M006,431.0,100,0.0
2026-01-07 20:00:00,M007,440.0,100,0.0
2026-01-07 20:00:00,M008,184.0,100,0.0
2026-01-07 21:00:00,M006,420.0,100,0.0
2026-01-07 21:00:00,M007,429.0,100,0.0
2026-01-07 21:00:00,M008,162.0,100,0.0
2026-01-07 22:00:00,M006,409.0,100,0.0
2026-01-07 22:00:00,M007,419.0,100,0.0
2026-01-07 22:00:00,M008,140.0,100,0.0
2026-01-07 23:00:00,M001,286.0,100,0.0
2026-01-07 23:00:00,M002,480.0,100,0.0
2026-01-07 23:00:00,M003,300.0,100,0.0
2026-01-08 00:00:00,M001,266.0,100,0.0
2026-01-08 00:00:00,M002,460.0,100,0.0
2026-01-08 00:00:00,M003,260.0,100,0.0
2026-01-08 01:00:00,M001,248.0,100,0.0
2026-01-08 01:00:00,M002,441.0,100,0.0
2026-01-08 01:00:00,M003,222.0,100,0.0
2026-01-08 02:00:00,M001,230.0,100,0.0
2026-01-08 02:00:00,M002,423.0,100,0.0
2026-01-08 02:00:00,M003,186.0,100,0.0
2026-01-08 03:00:00,M001,211.0,100,0.0
2026-01-08 03:00:00,M002,404.0,100,0.0
2026-01-08 03:00:00,M003,148.0,100,0.0
2026-01-08 04:00:00,M001,192.0,100,0.0
2026-01-08 04:00:00,M002,385.0,100,0.0
2026-01-08 04:00:00,M003,110.0,100,0.0
2026-01-08 05:00:00,M001,172.0,100,0.0
2026-01-08 05:00:00,M002,366.0,100,0.0
2026-01-08 05:00:00,M003,500.0,100,430.0
2026-01-08 06:00:00,M006,398.0,100,0.0
2026-01-08 06:00:00,M007,408.0,100,0.0
2026-01-08 06:00:00,M008,118.0,100,0.0
2026-01-08 07:00:00,M006,387.0,100,0.0
2026-01-08 07:00:00,M007,397.0,100,0.0
2026-01-08 07:00:00,M008,500.0,100,404.0
2026-01-08 08:00:00,M006,377.0,100,0.0
2026-01-08 08:00:00,M007,387.0,100,0.0
2026-01-08 08:00:00,M008,480.0,100,0.0
2026-01-08 09:00:00,M001,151.0,100,0.0
2026-01-08 09:00:00,M002,345.0,100,0.0
2026-01-08 09:00:00,M003,458.0,100,0.0
2026-01-08 10:00:00,M001,137.0,100,0.0
2026-01-08 10:00:00,M004,323.0,100,0.0
2026-01-08 10:00:00,M005,104.0,100,0.0
2026-01-08 11:00:00,M001,117.0,100,0.0
2026-01-08 11:00:00,M002,325.0,100,0.0
2026-01-08 11:00:00,M003,418.0,100,0.0
2026-01-08 12:00:00,M001,500.0,100,403.0
2026-01-08 12:00:00,M002,305.0,100,0.0
2026-01-08 12:00:00,M003,378.0,100,0.0
2026-01-08 13:00:00,M001,480.0,100,0.0
2026-01-08 13:00:00,M002,285.0,100,0.0
2026-01-08 13:00:00,M003,338.0,100,0.0
2026-01-08 14:00:00,M001,465.0,100,0.0
2026-01-08 14:00:00,M004,292.0,100,0.0
2026-01-08 14:00:00,M005,500.0,100,411.0
2026-01-08 15:00:00,M006,368.0,100,0.0
2026-01-08 15:00:00,M007,378.0,100,0.0
2026-01-08 15:00:00,M008,462.0,100,0.0
2026-01-08 16:00:00,M006,359.0,100,0.0
2026-01-08 16:00:00,M007,369.0,100,0.0
2026-01-08 16:00:00,M008,444.0,100,0.0
2026-01-08 17:00:00,M006,350.0,100,0.0
2026-01-08 17:00:00,M007,360.0,100,0.0
2026-01-08 17:00:00,M008,426.0,100,0.0
2026-01-08 18:00:00,M006,340.0,100,0.0
2026-01-08 18:00:00,M007,351.0,100,0.0
