timestamp,material_id,demand,base_demand,structured_bias
2026-01-04 16:00:00,M004,34,34,0.0952
2026-01-04 16:00:00,M005,17,17,0.4122
2026-01-04 17:00:00,M001,16,17,-0.5284
2026-01-04 17:00:00,M004,34,34,-0.3525
2026-01-04 17:00:00,M005,17,17,0.0715
2026-01-04 18:00:00,M006,11,11,-0.1483
2026-01-04 18:00:00,M007,11,11,0.0012
2026-01-04 18:00:00,M008,22,22,0.2218
2026-01-04 19:00:00,M001,14,15,-0.732
2026-01-04 19:00:00,M004,29,30,-0.7784
2026-01-04 19:00:00,M005,15,15,0.1288
2026-01-04 20:00:00,M001,14,15,-0.8101
2026-01-04 20:00:00,M004,29,30,-0.654
2026-01-04 20:00:00,M005,15,15,0.0632
2026-01-04 21:00:00,M001,14,15,-0.5135
2026-01-04 21:00:00,M004,29,30,-0.7324
2026-01-04 21:00:00,M005,15,15,-0.0947
2026-01-04 22:00:00,M001,15,15,0.0484
2026-01-04 22:00:00,M004,30,30,-0.4854
2026-01-04 22:00:00,M005,15,15,0.0313
2026-01-04 23:00:00,M001,16,16,-0.1265
2026-01-04 23:00:00,M004,32,32,-0.438
2026-01-04 23:00:00,M005,16,16,-0.354
2026-01-05 00:00:00,M001,15,15,0.2138
2026-01-05 00:00:00,M004,29,30,-0.875
2026-01-05 00:00:00,M005,15,15,-0.3595
2026-01-05 01:00:00,M001,14,14,0.0725
2026-01-05 01:00:00,M004,27,28,-0.64
2026-01-05 01:00:00,M005,14,14,0.1208
2026-01-05 02:00:00,M001,13,13,0.2753
2026-01-05 02:00:00,M004,26,26,-0.0862
2026-01-05 02:00:00,M005,13,13,0.0772
2026-01-05 03:00:00,M001,13,13,0.2299
2026-01-05 03:00:00,M004,26,26,-0.0693
2026-01-05 03:00:00,M005,13,13,0.2154
2026-01-05 04:00:00,M006,10,10,-0.3016
2026-01-05 04:00:00,M007,10,10,-0.0132
2026-01-05 04:00:00,M008,20,20,-0.2214
2026-01-05 05:00:00,M006,9,9,-0.4498
2026-01-05 05:00:00,M007,9,9,-0.0283
2026-01-05 05:00:00,M008,18,18,-0.2643
2026-01-05 06:00:00,M006,10,10,-0.0037
2026-01-05 06:00:00,M007,10,10,-0.2463
2026-01-05 06:00:00,M008,20,20,-0.2326
2026-01-05 07:00:00,M001,19,19,-0.0621
2026-01-05 07:00:00,M002,19,19,-0.3194
2026-01-05 07:00:00,M003,38,38,-0.1635
2026-01-05 08:00:00,M001,19,19,-0.0374
2026-01-05 08:00:00,M002,19,19,0.0334
2026-01-05 08:00:00,M003,38,38,0.1244
2026-01-05 09:00:00,M001,13,14,-0.5097
2026-01-05 09:00:00,M004,28,28,0.1893
2026-01-05 09:00:00,M005,15,14,0.6945
2026-01-05 10:00:00,M001,14,14,-0.39
2026-01-05 10:00:00,M004,29,28,0.531
2026-01-05 10:00:00,M005,15,14,0.5014
2026-01-05 11:00:00,M006,10,10,-0.1311
2026-01-05 11:00:00,M007,10,10,0.0914
2026-01-05 11:00:00,M008,21,20,0.5046
2026-01-05 12:00:00,M006,10,10,0.2528
2026-01-05 12:00:00,M007,10,10,0.0582
2026-01-05 12:00:00,M008,21,20,1.0385
2026-01-05 13:00:00,M001,20,20,-0.1173
2026-01-05 13:00:00,M002,21,20,0.5146
2026-01-05 13:00:00,M003,40,40,0.4462
2026-01-05 14:00:00,M001,20,20,-0.1157
2026-01-05 14:00:00,M002,21,20,0.5634
2026-01-05 14:00:00,M003,40,40,0.0554
2026-01-05 15:00:00,M006,9,9,0.0992
2026-01-05 15:00:00,M007,9,9,-0.0635
2026-01-05 15:00:00,M008,19,18,1.0646
2026-01-05 16:00:00,M006,9,9,-0.0473
2026-01-05 16:00:00,M007,9,9,-0.1909
2026-01-05 16:00:00,M008,19,18,0.5131
2026-01-05 17:00:00,M006,8,8,0.1053
2026-01-05 17:00:00,M007,8,8,-0.2605
2026-01-05 17:00:00,M008,16,16,0.4312
2026-01-05 18:00:00,M001,19,19,-0.2695
2026-01-05 18:00:00,M002,19,19,0.1443
2026-01-05 18:00:00,M003,38,38,-0.1091
2026-01-05 19:00:00,M006,9,9,0.4388
2026-01-05 19:00:00,M007,9,9,-0.2528
2026-01-05 19:00:00,M008,18,18,0.2979
2026-01-05 20:00:00,M006,11,10,0.5766
2026-01-05 20:00:00,M007,10,10,-0.2356
2026-01-05 20:00:00,M008,20,20,0.1303
2026-01-05 21:00:00,M006,13,12,0.5207
2026-01-05 21:00:00,M007,12,12,-0.0856
2026-01-05 21:00:00,M008,24,24,0.0777
2026-01-05 22:00:00,M006,12,12,0.3284
2026-01-05 22:00:00,M007,12,12,0.0289
2026-01-05 22:00:00,M008,24,24,-0.0757
2026-01-05 23:00:00,M006,11,11,0.1666
2026-01-05 23:00:00,M007,11,11,0.0047
2026-01-05 23:00:00,M008,22,22,0.0569
2026-01-06 00:00:00,M006,12,12,0.1901
2026-01-06 00:00:00,M007,12,12,-0.3482
2026-01-06 00:00:00,M008,24,24,-0.2003
2026-01-06 01:00:00,M006,11,11,-0.4347
2026-01-06 01:00:00,M007,10,11,-0.7571
2026-01-06 01:00:00,M008,22,22,-0.3681
2026-01-06 02:00:00,M001,15,15,-0.3735
2026-01-06 02:00:00,M004,30,30,-0.069
2026-01-06 02:00:00,M005,16,15,0.5889
2026-01-06 03:00:00,M001,14,15,-0.5063
2026-01-06 03:00:00,M004,31,30,0.5474
2026-01-06 03:00:00,M005,16,15,0.5838
2026-01-06 04:00:00,M001,13,13,-0.3997
2026-01-06 04:00:00,M004,26,26,0.2974
2026-01-06 04:00:00,M005,13,13,0.3503
2026-01-06 05:00:00,M001,19,19,-0.4652
2026-01-06 05:00:00,M002,19,19,0.3262
2026-01-06 05:00:00,M003,37,38,-0.8163
2026-01-06 06:00:00,M006,10,10,0.0208
2026-01-06 06:00:00,M007,9,10,-0.6724
2026-01-06 06:00:00,M008,20,20,-0.173
2026-01-06 07:00:00,M001,20,20,-0.0005
2026-01-06 07:00:00,M002,20,20,0.4475
2026-01-06 07:00:00,M003,40,40,-0.1466
2026-01-06 08:00:00,M001,21,21,0.4235
2026-01-06 08:00:00,M002,21,21,0.4518
2026-01-06 08:00:00,M003,43,42,0.9027
2026-01-06 09:00:00,M001,22,21,0.5653
2026-01-06 09:00:00,M002,21,21,0.2898
2026-01-06 09:00:00,M003,42,42,0.4225
2026-01-06 10:00:00,M006,11,11,-0.06
2026-01-06 10:00:00,M007,11,11,-0.1062
2026-01-06 10:00:00,M008,22,22,0.3235
2026-01-06 11:00:00,M001,15,15,0.2126
2026-01-06 11:00:00,M004,31,30,0.6755
2026-01-06 11:00:00,M005,15,15,0.3703
2026-01-06 12:00:00,M001,16,16,0.2476
2026-01-06 12:00:00,M004,32,32,0.4985
2026-01-06 12:00:00,M005,17,16,0.5453
2026-01-06 13:00:00,M006,11,11,-0.0804
2026-01-06 13:00:00,M007,10,11,-0.5366
2026-01-06 13:00:00,M008,23,22,0.5889
2026-01-06 14:00:00,M006,12,12,0.0541
2026-01-06 14:00:00,M007,12,12,-0.3041
2026-01-06 14:00:00,M008,24,24,0.368
2026-01-06 15:00:00,M006,10,10,0.209
2026-01-06 15:00:00,M007,9,10,-0.5588
2026-01-06 15:00:00,M008,20,20,0.3984
2026-01-06 16:00:00,M001,20,20,0.3722
2026-01-06 16:00:00,M002,20,20,-0.1735
2026-01-06 16:00:00,M003,40,40,0.4311
2026-01-06 17:00:00,M001,21,21,0.0879
2026-01-06 17:00:00,M002,21,21,-0.2934
2026-01-06 17:00:00,M003,42,42,0.0163
2026-01-06 18:00:00,M001,15,15,0.3153
2026-01-06 18:00:00,M004,30,30,0.3434
2026-01-06 18:00:00,M005,16,15,0.5498
2026-01-06 19:00:00,M006,10,9,0.6087
2026-01-06 19:00:00,M007,9,9,-0.4161
2026-01-06 19:00:00,M008,19,18,0.5593
2026-01-06 20:00:00,M006,9,9,0.1167
2026-01-06 20:00:00,M007,9,9,-0.1412
2026-01-06 20:00:00,M008,19,18,0.5001
2026-01-06 21:00:00,M006,10,10,0.2711
2026-01-06 21:00:00,M007,10,10,0.1752
2026-01-06 21:00:00,M008,20,20,0.4454
2026-01-06 22:00:00,M006,9,9,0.1046
2026-01-06 22:00:00,M007,9,9,0.2444
2026-01-06 22:00:00,M008,18,18,0.3295
2026-01-06 23:00:00,M006,9,9,-0.0187
2026-01-06 23:00:00,M007,10,9,0.5276
2026-01-06 23:00:00,M008,18,18,0.2471
2026-01-07 00:00:00,M006,9,9,-0.3397
2026-01-07 00:00:00,M007,9,9,0.2443
2026-01-07 00:00:00,M008,18,18,-0.2548
2026-01-07 01:00:00,M006,8,8,-0.47
2026-01-07 01:00:00,M007,8,8,0.4505
2026-01-07 01:00:00,M008,15,16,-0.5755
2026-01-07 02:00:00,M006,8,8,0.0038
2026-01-07 02:00:00,M007,8,8,0.2854
2026-01-07 02:00:00,M008,15,16,-0.6552
2026-01-07 03:00:00,M006,9,9,0.0109
2026-01-07 03:00:00,M007,9,9,0.0091
2026-01-07 03:00:00,M008,17,18,-0.8547
2026-01-07 04:00:00,M006,8,9,-0.7222
2026-01-07 04:00:00,M007,9,9,0.1038
2026-01-07 04:00:00,M008,17,18,-0.688
2026-01-07 05:00:00,M006,8,9,-0.7152
2026-01-07 05:00:00,M007,9,9,-0.3738
2026-01-07 05:00:00,M008,18,18,-0.2855
2026-01-07 06:00:00,M001,19,19,-0.1795
2026-01-07 06:00:00,M002,19,19,-0.4833
2026-01-07 06:00:00,M003,38,38,-0.379
2026-01-07 07:00:00,M001,19,19,-0.3535
2026-01-07 07:00:00,M002,19,19,-0.4513
2026-01-07 07:00:00,M003,38,38,-0.145
2026-01-07 08:00:00,M006,10,10,-0.0752
2026-01-07 08:00:00,M007,10,10,0.156
2026-01-07 08:00:00,M008,20,20,-0.1991
2026-01-07 09:00:00,M006,10,10,0.1246
2026-01-07 09:00:00,M007,10,10,0.1083
2026-01-07 09:00:00,M008,20,20,-0.4116
2026-01-07 10:00:00,M001,21,21,0.0109
2026-01-07 10:00:00,M002,21,21,-0.3791
2026-01-07 10:00:00,M003,43,42,0.5247
2026-01-07 11:00:00,M001,20,20,0.0196
2026-01-07 11:00:00,M002,20,20,-0.3613
2026-01-07 11:00:00,M003,41,40,0.9202
2026-01-07 12:00:00,M006,9,9,-0.4464
2026-01-07 12:00:00,M007,9,9,-0.1564
2026-01-07 12:00:00,M008,18,18,-0.1365
2026-01-07 13:00:00,M006,9,9,-0.3648
2026-01-07 13:00:00,M007,9,9,-0.133
2026-01-07 13:00:00,M008,18,18,-0.1043
2026-01-07 14:00:00,M001,14,14,-0.0984
2026-01-07 14:00:00,M004,28,28,0.3699
2026-01-07 14:00:00,M005,15,14,0.9278
2026-01-07 15:00:00,M001,14,14,0.0183
2026-01-07 15:00:00,M004,28,28,0.4479
2026-01-07 15:00:00,M005,15,14,0.695
2026-01-07 16:00:00,M006,7,7,-0.452
2026-01-07 16:00:00,M007,7,7,-0.0593
2026-01-07 16:00:00,M008,14,14,-0.0024
2026-01-07 17:00:00,M006,7,7,-0.3426
2026-01-07 17:00:00,M007,7,7,-0.1986
2026-01-07 17:00:00,M008,14,14,-0.0164
2026-01-07 18:00:00,M006,7,8,-0.6692
2026-01-07 18:00:00,M007,8,8,-0.1225
2026-01-07 18:00:00,M008,16,16,-0.2891
2026-01-07 19:00:00,M006,10,10,0.0249
2026-01-07 19:00:00,M007,10,10,-0.3036
2026-01-07 19:00:00,M008,20,20,-0.1895
2026-01-07 20:00:00,M006,10,10,-0.026
2026-01-07 20:00:00,M007,10,10,-0.3889
2026-01-07 20:00:00,M008,20,20,-0.1028
2026-01-07 21:00:00,M006,11,11,-0.2826
2026-01-07 21:00:00,M007,11,11,-0.1883
2026-01-07 21:00:00,M008,22,22,0.1771
2026-01-07 22:00:00,M006,11,11,-0.1116
2026-01-07 22:00:00,M007,10,11,-0.876
2026-01-07 22:00:00,M008,22,22,0.1904
2026-01-07 23:00:00,M001,20,20,-0.031
2026-01-07 23:00:00,M002,20,20,-0.1935
2026-01-07 23:00:00,M003,40,40,0.17
2026-01-08 00:00:00,M001,20,20,-0.336
2026-01-08 00:00:00,M002,20,20,-0.3702
2026-01-08 00:00:00,M003,40,40,-0.0735
2026-01-08 01:00:00,M001,18,19,-0.5316
2026-01-08 01:00:00,M002,19,19,-0.1838
2026-01-08 01:00:00,M003,38,38,-0.1452
2026-01-08 02:00:00,M001,18,18,-0.3654
2026-01-08 02:00:00,M002,18,18,-0.1792
2026-01-08 02:00:00,M003,36,36,-0.077
2026-01-08 03:00:00,M001,19,19,-0.1807
2026-01-08 03:00:00,M002,19,19,-0.1138
2026-01-08 03:00:00,M003,38,38,-0.097
2026-01-08 04:00:00,M001,19,19,-0.2529
2026-01-08 04:00:00,M002,19,19,-0.1831
2026-01-08 04:00:00,M003,38,38,0.0334
2026-01-08 05:00:00,M001,20,20,0.3092
2026-01-08 05:00:00,M002,19,20,-0.5619
2026-01-08 05:00:00,M003,40,40,-0.239
2026-01-08 06:00:00,M006,11,11,-0.1271
2026-01-08 06:00:00,M007,11,11,-0.1896
2026-01-08 06:00:00,M008,22,22,-0.1565
2026-01-08 07:00:00,M006,11,11,-0.0792
2026-01-08 07:00:00,M007,11,11,0.0963
2026-01-08 07:00:00,M008,22,22,-0.2428
2026-01-08 08:00:00,M006,10,10,0.086
2026-01-08 08:00:00,M007,10,10,0.1503
2026-01-08 08:00:00,M008,20,20,0.2967
2026-01-08 09:00:00,M001,21,21,0.2939
2026-01-08 09:00:00,M002,21,21,-0.0386
2026-01-08 09:00:00,M003,42,42,0.0956
2026-01-08 10:00:00,M001,14,14,0.2346
2026-01-08 10:00:00,M004,28,28,0.2438
2026-01-08 10:00:00,M005,14,14,0.4731
2026-01-08 11:00:00,M001,20,20,0.1714
2026-01-08 11:00:00,M002,20,20,-0.3936
2026-01-08 11:00:00,M003,40,40,0.0092
2026-01-08 12:00:00,M001,20,20,0.2524
2026-01-08 12:00:00,M002,20,20,-0.3362
2026-01-08 12:00:00,M003,40,40,-0.083
2026-01-08 13:00:00,M001,20,20,-0.186
2026-01-08 13:00:00,M002,20,20,-0.4282
2026-01-08 13:00:00,M003,40,40,0.0115
2026-01-08 14:00:00,M001,15,15,0.1364
2026-01-08 14:00:00,M004,31,30,0.5637
2026-01-08 14:00:00,M005,15,15,0.355
2026-01-08 15:00:00,M006,9,9,0.3142
2026-01-08 15:00:00,M007,9,9,-0.3149
2026-01-08 15:00:00,M008,18,18,0.3622
2026-01-08 16:00:00,M006,9,9,0.3097
2026-01-08 16:00:00,M007,9,9,-0.2502
2026-01-08 16:00:00,M008,18,18,-0.3777
2026-01-08 17:00:00,M006,9,9,0.1388
2026-01-08 17:00:00,M007,9,9,0.0039
2026-01-08 17:00:00,M008,18,18,-0.096
2026-01-08 18:00:00,M006,10,9,0.5724
2026-01-08 18:00:00,M007,9,9,-0.1042
2026-01-08 18:00:00,M008,18,18,0.361
2026-01-08 19:00:00,M006,11,11,0.1798
2026-01-08 19:00:00,M007,11,11,-0.1822
2026-01-08 19:00:00,M008,22,22,0.0776
2026-01-08 20:00:00,M006,10,10,0.0593
2026-01-08 20:00:00,M007,10,10,-0.3565
2026-01-08 20:00:00,M008,20,20,0.1713
2026-01-08 21:00:00,M006,9,9,-0.2402
2026-01-08 21:00:00,M007,9,9,-0.085
2026-01-08 21:00:00,M008,18,18,-0.1915
2026-01-08 22:00:00,M006,9,9,-0.2474
2026-01-08 22:00:00,M007,9,9,-0.0268
2026-01-08 22:00:00,M008,18,18,0.0374
